DATAFLOW,LAST UPDATE,freq,unit,crops,agprdmet,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Netherlands,2002,2.2,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Netherlands,2003,2.2,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Netherlands,2004,2.5,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Netherlands,2005,2.5,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Netherlands,2006,2.5,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Netherlands,2007,2.5,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Netherlands,2008,2.6,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Netherlands,2009,2.6,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Netherlands,2010,2.5,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Netherlands,2011,2.5,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Netherlands,2012,2.61,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Netherlands,2013,2.65,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Netherlands,2014,2.67,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Netherlands,2015,2.67,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Netherlands,2016,3.03,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Netherlands,2017,3.31,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Netherlands,2018,3.50,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Netherlands,2019,3.75,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Netherlands,2020,3.95,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Netherlands,2021,4.22,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Netherlands,2022,4.44,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Poland,2003,0.2,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Poland,2004,0.5,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Poland,2005,1,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Poland,2006,1,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Poland,2007,1.8,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Poland,2008,2,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Poland,2009,2.3,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Poland,2010,3.3,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Poland,2011,4.1,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Poland,2012,4.51,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Poland,2013,4.65,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Poland,2014,4.56,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Poland,2015,4.03,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Poland,2016,3.72,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Poland,2017,3.41,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Poland,2018,3.33,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Poland,2019,3.49,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Poland,2020,3.45,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Poland,2021,3.78,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Poland,2022,3.91,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Portugal,2000,1.2,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Portugal,2001,2,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Portugal,2002,2.1,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Portugal,2003,3.2,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Portugal,2004,5.6,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Portugal,2005,6.2,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Portugal,2006,7.2,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Portugal,2007,6.3,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Portugal,2008,5.7,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Portugal,2009,4.3,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Portugal,2010,5.8,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Portugal,2011,6.1,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Portugal,2012,5.48,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Portugal,2013,5.31,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Portugal,2014,5.74,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Portugal,2015,6.53,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Portugal,2016,6.74,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Portugal,2017,6.84,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Portugal,2018,5.68,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Portugal,2019,7.39,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Portugal,2020,8.05,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Portugal,2021,19.31,e,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Portugal,2022,19.31,e,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Romania,2005,0.7,e,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Romania,2006,0.8,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Romania,2007,1,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Romania,2008,1,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Romania,2009,1.2,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Romania,2010,1.3,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Romania,2011,1.6,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Romania,2012,2.10,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Romania,2013,2.06,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Romania,2014,2.09,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Romania,2015,1.77,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Romania,2016,1.67,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Romania,2017,1.93,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Romania,2018,2.43,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Romania,2019,2.86,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Romania,2020,3.59,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Romania,2021,4.42,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Romania,2022,5.08,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Sweden,2000,5.9,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Sweden,2001,6.6,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Sweden,2002,6.8,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Sweden,2003,7.2,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Sweden,2004,7,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Sweden,2005,7,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Sweden,2006,7.2,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Sweden,2007,9.9,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Sweden,2008,10.9,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Sweden,2009,12.8,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Sweden,2010,14.3,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Sweden,2011,15.7,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Sweden,2012,15.76,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Sweden,2013,16.50,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Sweden,2014,16.53,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Sweden,2015,17.14,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Sweden,2016,18.30,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Sweden,2017,19.16,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Sweden,2018,20.29,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Sweden,2019,20.43,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Sweden,2020,20.31,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Sweden,2021,20.2,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Sweden,2022,19.94,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Slovenia,2004,4.6,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Slovenia,2005,4.6,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Slovenia,2006,5.5,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Slovenia,2007,5.9,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Slovenia,2008,6.1,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Slovenia,2009,6.3,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Slovenia,2010,6.4,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Slovenia,2011,7,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Slovenia,2012,7.32,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Slovenia,2013,8.07,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Slovenia,2014,8.55,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Slovenia,2015,8.85,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Slovenia,2016,9.12,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Slovenia,2017,9.60,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Slovenia,2018,10.01,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Slovenia,2019,10.35,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Slovenia,2020,10.29,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Slovenia,2021,10.81,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Slovenia,2022,11.10,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Slovakia,2003,2.2,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Slovakia,2004,2.6,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Slovakia,2005,4.6,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Slovakia,2006,6.2,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Slovakia,2007,6.1,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Slovakia,2008,7.3,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Slovakia,2009,7.5,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Slovakia,2010,9.1,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Slovakia,2011,8.6,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Slovakia,2012,8.53,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Slovakia,2013,8.18,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Slovakia,2014,9.37,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Slovakia,2015,9.47,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Slovakia,2016,9.75,,
ESTAT:SDG_02_40(1.0),27/01/25 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Slovakia,2017,9.90,,
