DATAFLOW,LAST UPDATE,freq,indic_em,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Germany,2010,19755,b,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Germany,2011,20069,b,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Germany,2012,20241,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Germany,2013,20312,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Germany,2014,20424,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Germany,2015,20533,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Germany,2016,21092,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Germany,2017,21267,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Germany,2018,21321,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Germany,2019,21517,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Germany,2020,21005,b,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Germany,2021,21239,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Germany,2022,21681,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Germany,2023,21890,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Denmark,2009,1388,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Denmark,2010,1351,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Denmark,2011,1354,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Denmark,2012,1338,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Denmark,2013,1333,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Denmark,2014,1354,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Denmark,2015,1382,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Denmark,2016,1400,b,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Denmark,2017,1414,b,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Denmark,2018,1436,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Denmark,2019,1459,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Denmark,2020,1444,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Denmark,2021,1464,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Denmark,2022,1486,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Denmark,2023,1497,b,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Estonia,2009,282,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Estonia,2010,270,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Estonia,2011,295,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Estonia,2012,300,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Estonia,2013,305,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Estonia,2014,309,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Estonia,2015,312,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Estonia,2016,313,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Estonia,2017,317,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Estonia,2018,322,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Estonia,2019,325,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Estonia,2020,317,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Estonia,2021,316,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Estonia,2022,325,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Estonia,2023,330,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Greece,2009,2665,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Greece,2010,2545,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Greece,2011,2339,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Greece,2012,2118,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Greece,2013,2021,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Greece,2014,2018,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Greece,2015,2057,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Greece,2016,2091,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Greece,2017,2137,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Greece,2018,2186,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Greece,2019,2206,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Greece,2020,2091,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Greece,2021,2201,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Greece,2022,2321,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Greece,2023,2327,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Spain,2009,10643,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Spain,2010,10338,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Spain,2011,10068,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Spain,2012,9520,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Spain,2013,9237,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Spain,2014,9364,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Spain,2015,9676,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Spain,2016,9910,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Spain,2017,10162,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Spain,2018,10420,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Spain,2019,10623,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Spain,2020,10288,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Spain,2021,10568,d,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Spain,2022,10940,d,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Spain,2023,11194,d,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Finland,2009,1218,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Finland,2010,1217,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Finland,2011,1234,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Finland,2012,1230,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Finland,2013,1215,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Finland,2014,1202,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Finland,2015,1189,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Finland,2016,1209,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Finland,2017,1224,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Finland,2018,1254,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Finland,2019,1265,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Finland,2020,1251,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Finland,2021,1271,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Finland,2022,1291,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Finland,2023,1286,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,France,2003,13474,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,France,2004,13487,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,France,2005,13525,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,France,2006,13575,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,France,2007,13711,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,France,2008,13860,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,France,2009,13649,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,France,2010,13685,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,France,2011,13672,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,France,2012,13625,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,France,2013,13551,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,France,2014,13474,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,France,2015,13447,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,France,2016,13502,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,France,2017,13661,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,France,2018,13756,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,France,2019,13729,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,France,2020,13652,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,France,2021,13911,d,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,France,2022,14171,d,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,France,2023,14259,d,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Croatia,2009,936,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Croatia,2010,899,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Croatia,2011,872,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Croatia,2012,825,b,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Croatia,2013,791,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Croatia,2014,815,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Croatia,2015,818,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Croatia,2016,815,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Croatia,2017,825,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Croatia,2018,829,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Croatia,2019,835,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Croatia,2020,828,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Croatia,2021,833,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Croatia,2022,842,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Croatia,2023,842,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Hungary,2009,2007,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Hungary,2010,1976,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Hungary,2011,2002,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Hungary,2012,2029,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Hungary,2013,2085,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Hungary,2014,2203,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Hungary,2015,2265,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Hungary,2016,2337,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Hungary,2017,2390,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Hungary,2018,2419,b,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Hungary,2019,2439,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Hungary,2020,2409,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Hungary,2021,2417,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Hungary,2022,2430,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Hungary,2023,2437,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Ireland,2009,1059,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Ireland,2010,999,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Ireland,2011,975,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Ireland,2012,967,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Ireland,2013,1008,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Ireland,2014,1038,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Ireland,2015,1072,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Ireland,2016,1108,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Ireland,2017,1137,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Ireland,2018,1166,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Ireland,2019,1196,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Ireland,2020,1165,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Ireland,2021,1226,b,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Ireland,2022,1315,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Ireland,2023,1342,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Italy,2009,13114,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Italy,2010,12945,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Italy,2011,12920,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Italy,2012,12687,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Italy,2013,12341,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Italy,2014,12333,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Italy,2015,12483,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Italy,2016,12648,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Italy,2017,12747,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Italy,2018,12843,b,
