DATAFLOW,LAST UPDATE,freq,incgrp,building,deg_urb,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Germany,2008,34.5,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Germany,2009,35.3,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Germany,2010,36.1,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Germany,2011,36.7,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Germany,2012,39.6,b,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Germany,2013,41.1,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Germany,2014,41.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Germany,2015,41.8,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Germany,2016,40.8,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Germany,2017,40.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Germany,2018,40.7,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Germany,2019,41,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Germany,2020,41.3,b,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Germany,2021,41.3,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Germany,2022,40.7,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Germany,2023,40.5,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Germany,2024,42.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Denmark,2003,29.7,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Denmark,2004,29.8,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Denmark,2005,29.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Denmark,2006,29.5,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Denmark,2007,41.7,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Denmark,2008,41.3,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Denmark,2009,41.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Denmark,2010,41.9,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Denmark,2011,39.9,b,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Denmark,2012,21.5,b,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Denmark,2013,20.3,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Denmark,2014,20.6,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Denmark,2015,20.5,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Denmark,2016,34.9,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Denmark,2017,34.6,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Denmark,2018,34.2,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Denmark,2019,29.5,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Denmark,2020,30,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Denmark,2021,30.6,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Denmark,2022,31,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Denmark,2023,31.5,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Denmark,2024,32.1,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Estonia,2004,1.1,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Estonia,2005,1.2,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Estonia,2006,1.7,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Estonia,2007,2.6,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Estonia,2008,2.9,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Estonia,2009,3.6,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Estonia,2010,3.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Estonia,2011,3,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Estonia,2012,16.9,b,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Estonia,2013,17.1,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Estonia,2014,15.7,b,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Estonia,2015,15.1,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Estonia,2016,15.2,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Estonia,2017,15.3,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Estonia,2018,8.3,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Estonia,2019,8.7,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Estonia,2020,9.3,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Estonia,2021,19.5,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Estonia,2022,20.2,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Estonia,2023,20.2,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Estonia,2024,19.9,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Greece,2003,12.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Greece,2004,0.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Greece,2005,0.2,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Greece,2006,14.1,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Greece,2007,13.6,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Greece,2008,12.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Greece,2009,12.1,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Greece,2010,10.6,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Greece,2011,14,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Greece,2012,12.4,b,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Greece,2013,13.9,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Greece,2014,23.9,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Greece,2015,27.3,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Greece,2016,27.9,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Greece,2017,30.5,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Greece,2018,30.9,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Greece,2019,31.2,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Greece,2020,31.7,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Greece,2021,31.2,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Greece,2022,30.8,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Greece,2023,30,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Spain,2004,20.8,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Spain,2005,20.5,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Spain,2006,20.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Spain,2007,20.9,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Spain,2008,22.1,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Spain,2009,22.1,b,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Spain,2010,22.3,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Spain,2011,22.1,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Spain,2012,22.9,b,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Spain,2013,23.3,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Spain,2014,22.5,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Spain,2015,22.3,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Spain,2016,22.8,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Spain,2017,22.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Spain,2018,23.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Spain,2019,24.3,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Spain,2020,23.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Spain,2021,31.3,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Spain,2022,32.1,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Spain,2023,32.3,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Spain,2024,32.5,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Finland,2004,16.5,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Finland,2005,17,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Finland,2006,16.3,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Finland,2007,16.3,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Finland,2008,16.3,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Finland,2009,16.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Finland,2010,13.7,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Finland,2011,13.7,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Finland,2012,14,b,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Finland,2013,27.9,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Finland,2014,35.7,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Finland,2015,32.9,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Finland,2016,32.6,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Finland,2017,32.9,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Finland,2018,32.5,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Finland,2019,32.1,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Finland,2020,31.5,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Finland,2021,32.6,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Finland,2022,32.9,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Finland,2023,32.8,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,France,2004,35,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,France,2005,35.2,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,France,2006,35,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,France,2007,34.9,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,France,2008,35.5,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,France,2009,35.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,France,2010,35.1,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,France,2011,35.6,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,France,2012,19.7,b,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,France,2013,20,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,France,2014,19.8,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,France,2015,20.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,France,2016,20.6,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,France,2017,19.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,France,2018,19.3,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,France,2019,28.7,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,France,2020,28,b,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,France,2021,28.5,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,France,2022,29.9,b,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,France,2023,29.8,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Croatia,2010,20.5,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Croatia,2011,19.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Croatia,2012,20.3,b,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Croatia,2013,28.6,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Croatia,2014,28.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Croatia,2015,29.1,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Croatia,2016,30.9,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Croatia,2017,33.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Croatia,2018,32.3,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Croatia,2019,32.7,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Croatia,2020,33.7,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Croatia,2021,32.2,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Croatia,2022,31.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Croatia,2023,31.5,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Hungary,2005,22.6,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Hungary,2006,22.3,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Hungary,2007,20.6,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Hungary,2008,20.9,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Hungary,2009,20.1,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Hungary,2010,20.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Hungary,2011,21.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Hungary,2012,33.7,b,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Hungary,2013,32.7,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Hungary,2014,31.1,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Hungary,2015,21.9,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Hungary,2016,22.2,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Hungary,2017,35.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Hungary,2018,34.2,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Hungary,2019,33.9,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Hungary,2020,35.7,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Hungary,2021,36.3,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Hungary,2022,34,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Hungary,2023,33.9,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Ireland,2003,26.7,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Ireland,2004,27.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Ireland,2005,27.5,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Ireland,2006,28,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Ireland,2007,29.1,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Ireland,2008,28.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Ireland,2009,28.2,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Ireland,2010,27.7,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Ireland,2011,27.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Ireland,2012,25.6,b,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Ireland,2013,25.1,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Ireland,2014,22.6,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Ireland,2015,24.3,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Ireland,2016,24.1,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Ireland,2017,23.8,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Ireland,2018,23.5,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Ireland,2019,22.7,b,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Ireland,2020,25.5,b,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Ireland,2021,25.5,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Ireland,2022,27.5,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Ireland,2023,26.9,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Italy,2004,39.7,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Italy,2005,40,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Italy,2006,39.6,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Italy,2007,40,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Italy,2008,39.4,,
