DATAFLOW,LAST UPDATE,freq,indic_de,terrtypo,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Estonia,2003,533820,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Estonia,2004,536830,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Estonia,2005,540730,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Estonia,2006,542030,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Estonia,2007,544170,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Estonia,2008,547840,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Estonia,2009,552060,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Estonia,2010,556650,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Estonia,2011,562230,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Estonia,2012,566741,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Estonia,2013,567967,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Estonia,2014,572103,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Estonia,2015,570379,b,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Estonia,2016,577839,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Estonia,2017,583728,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Estonia,2018,590981,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Estonia,2019,599478,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Estonia,2021,745071,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Estonia,2022,747297,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Estonia,2023,771434,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Greece,2000,4940236,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Greece,2001,4981020,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Greece,2002,4981588,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Greece,2003,5012596,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Greece,2004,5038886,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Greece,2005,5063853,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Greece,2006,5090321,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Greece,2007,5107523,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Greece,2008,5119697,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Greece,2009,5133346,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Greece,2010,5141161,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Greece,2011,5132559,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Greece,2012,5100980,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Greece,2013,5043078,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Greece,2014,4987439,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Greece,2015,4939937,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Greece,2016,4891243,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Greece,2017,4881644,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Greece,2018,4862116,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Greece,2019,4846925,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Greece,2020,4842924,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Greece,2021,4833402,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Greece,2022,4896961,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Greece,2023,4880661,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Spain,2002,25281679,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Spain,2003,25865212,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Spain,2004,26374334,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Spain,2005,26875493,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Spain,2006,27344389,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Spain,2007,27851276,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Spain,2008,28423802,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Spain,2009,28815777,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Spain,2010,28985506,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Spain,2011,29109757,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Spain,2012,29234035,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Spain,2013,29211605,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Spain,2014,29107007,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Spain,2015,29113780,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Spain,2016,29178457,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Spain,2017,29304967,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Spain,2018,29465760,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Spain,2019,29721708,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Spain,2020,30049074,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Spain,2021,30114708,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Spain,2022,30159958,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Spain,2023,30605809,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Finland,2000,1379712,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Finland,2001,1394199,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Finland,2002,1408525,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Finland,2003,1419938,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Finland,2004,1429869,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Finland,2005,1439400,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Finland,2006,1452083,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Finland,2007,1467453,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Finland,2008,1483719,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Finland,2009,1501511,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Finland,2010,1517542,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Finland,2011,1532309,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Finland,2012,1549058,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Finland,2013,1566835,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Finland,2014,1585473,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Finland,2015,1603388,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Finland,2016,1620261,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Finland,2017,1638293,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Finland,2018,1655624,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Finland,2019,1671024,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Finland,2020,1689725,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Finland,2021,1702678,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Finland,2022,1714741,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Finland,2023,1733033,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,France,2000,21050467,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,France,2001,21219920,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,France,2002,21391901,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,France,2003,21564897,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,France,2004,21732245,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,France,2005,21920452,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,France,2006,22100546,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,France,2007,22245926,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,France,2008,22364189,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,France,2009,22490039,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,France,2010,22610137,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,France,2011,22743841,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,France,2012,22871674,p,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,France,2013,23011738,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,France,2014,23177500,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,France,2015,23317853,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,France,2016,23411152,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,France,2017,23520659,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,France,2018,23638245,p,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,France,2019,23734901,p,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,France,2020,23891166,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,France,2021,24001330,p,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,France,2022,24073454,p,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,France,2023,24177417,p,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Croatia,2001,770392,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Croatia,2002,773205,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Croatia,2003,772115,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Croatia,2004,773543,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Croatia,2005,776540,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Croatia,2006,777216,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Croatia,2007,779521,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Croatia,2008,782128,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Croatia,2009,784532,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Croatia,2010,787448,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Croatia,2011,789655,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Croatia,2012,791883,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Croatia,2013,794101,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Croatia,2014,796866,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Croatia,2015,799999,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Croatia,2016,801349,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Croatia,2017,803647,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Croatia,2018,803900,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Croatia,2019,806341,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Croatia,2020,809235,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Croatia,2021,808785,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Croatia,2022,766824,b,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Croatia,2023,768624,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Hungary,2001,1759209,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Hungary,2002,1739569,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Hungary,2003,1719342,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Hungary,2004,1705309,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Hungary,2005,1697343,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Hungary,2006,1698106,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Hungary,2007,1696128,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Hungary,2008,1702297,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Hungary,2009,1712210,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Hungary,2010,1721556,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Hungary,2011,1733685,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Hungary,2012,1727495,b,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Hungary,2013,1735711,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Hungary,2014,1744665,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Hungary,2015,1757618,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Hungary,2016,1759407,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Hungary,2017,1752704,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Hungary,2018,1749734,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Hungary,2019,1752286,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Hungary,2020,1750216,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Hungary,2021,1723836,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Hungary,2022,1706851,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Hungary,2023,1671004,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Ireland,2012,1260940,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Ireland,2013,1264513,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Ireland,2014,1281345,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Ireland,2015,1308370,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Ireland,2016,1331306,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Ireland,2017,1348462,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Ireland,2018,1360963,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Ireland,2019,1387606,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Ireland,2020,1408815,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Ireland,2021,1423957,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Ireland,2022,1443092,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Ireland,2023,1499179,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Italy,2001,26668326,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Italy,2002,26660072,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Italy,2003,26696120,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Italy,2004,26826797,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Italy,2005,27012485,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Italy,2006,27089396,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Italy,2007,27161100,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Italy,2008,27320261,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Italy,2009,27446687,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Italy,2010,27556582,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Italy,2011,27669467,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Italy,2012,27704250,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Italy,2013,27856251,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Italy,2014,28598674,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Italy,2015,28634695,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Italy,2016,28596944,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Italy,2017,28590800,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Italy,2018,28561564,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Italy,2019,28197213,b,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Italy,2021,28394212,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Italy,2022,28299490,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Italy,2023,28299961,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Lithuania,2013,806308,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Lithuania,2014,806106,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Lithuania,2015,807523,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Lithuania,2016,805380,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Lithuania,2017,805173,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Lithuania,2018,805367,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Lithuania,2019,810538,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Lithuania,2020,820511,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Lithuania,2021,829983,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Lithuania,2022,817950,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Lithuania,2023,848724,,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Luxembourg,2000,,m,
ESTAT:URT_GIND3(1.0),17/04/24 23:00:00,Annual,Population on 1 January - total,Predominantly urban regions,Luxembourg,2001,,m,
