DATAFLOW,LAST UPDATE,freq,unit,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Luxembourg,2022,37377.9,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Luxembourg,2023,40613.9,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Latvia,1995,3559.8,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Latvia,1996,4096.9,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Latvia,1997,4920.2,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Latvia,1998,5378.1,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Latvia,1999,5995.7,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Latvia,2000,7004.3,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Latvia,2001,7555.4,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Latvia,2002,8054.3,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Latvia,2003,8234.3,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Latvia,2004,9165.3,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Latvia,2005,10386.2,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Latvia,2006,13154.5,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Latvia,2007,16505.7,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Latvia,2008,17825.6,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Latvia,2009,14509.7,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Latvia,2010,14268.7,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Latvia,2011,15095.7,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Latvia,2012,16359.2,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Latvia,2013,17427.6,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Latvia,2014,17829.5,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Latvia,2015,18292.4,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Latvia,2016,19039.4,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Latvia,2017,20221.0,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Latvia,2018,21571.2,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Latvia,2019,22731.0,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Latvia,2020,22330.1,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Latvia,2021,25004.2,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Latvia,2022,29123.8,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Latvia,2023,31158.5,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Malta,1995,2253.5,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Malta,1996,2488.7,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Malta,1997,2706.3,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Malta,1998,2879.0,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Malta,1999,3121.1,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Malta,2000,3577.8,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Malta,2001,3789.2,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Malta,2002,3778.4,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Malta,2003,3869.3,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Malta,2004,4036.4,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Malta,2005,4225.4,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Malta,2006,4474.8,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Malta,2007,4657.3,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Malta,2008,5025.1,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Malta,2009,5046.2,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Malta,2010,5292.0,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Malta,2011,5601.0,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Malta,2012,5859.6,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Malta,2013,6096.6,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Malta,2014,6401.2,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Malta,2015,6774.3,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Malta,2016,7071.3,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Malta,2017,7601.1,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Malta,2018,8446.1,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Malta,2019,9203.2,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Malta,2020,8922.6,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Malta,2021,9942.4,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Malta,2022,11224.8,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Malta,2023,13029.3,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Netherlands,1995,246405.6,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Netherlands,1996,251904.1,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Netherlands,1997,258703.0,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Netherlands,1998,275619.5,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Netherlands,1999,297313.0,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Netherlands,2000,317991.0,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Netherlands,2001,338667.0,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Netherlands,2002,359949.0,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Netherlands,2003,372761.0,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Netherlands,2004,380239.0,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Netherlands,2005,391017.0,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Netherlands,2006,411028.0,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Netherlands,2007,430646.0,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Netherlands,2008,447669.0,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Netherlands,2009,449498.0,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Netherlands,2010,459567.0,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Netherlands,2011,469017.0,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Netherlands,2012,471685.0,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Netherlands,2013,476205.0,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Netherlands,2014,483486.0,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Netherlands,2015,490626.0,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Netherlands,2016,499586.0,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Netherlands,2017,518633.0,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Netherlands,2018,542949.0,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Netherlands,2019,566538.0,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Netherlands,2020,558446.0,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Netherlands,2021,606798.0,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Netherlands,2022,679345.0,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Netherlands,2023,735272.0,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Netherlands,2024,776325.0,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Poland,1995,85199.8,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Poland,1996,100781.6,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Poland,1997,113021.4,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Poland,1998,123821.8,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Poland,1999,128802.6,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Poland,2000,153334.9,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Poland,2001,177764.8,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Poland,2002,179548.7,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Poland,2003,161949.5,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Poland,2004,170555.1,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Poland,2005,200370.1,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Poland,2006,221591.9,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Poland,2007,246406.7,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Poland,2008,295704.0,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Poland,2009,254945.5,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Poland,2010,294424.6,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Poland,2011,303413.3,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Poland,2012,310059.0,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Poland,2013,311185.2,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Poland,2014,321925.8,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Poland,2015,333578.3,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Poland,2016,329150.6,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Poland,2017,362463.9,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Poland,2018,385691.0,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Poland,2019,407304.3,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Poland,2020,401805.8,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Poland,2021,437179.1,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Poland,2022,504600.8,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Poland,2023,574565.4,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Portugal,1995,74798.2,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Portugal,1996,79914.7,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Portugal,1997,84166.3,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Portugal,1998,89488.8,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Portugal,1999,97264.5,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Portugal,2000,105642.9,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Portugal,2001,111416.7,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Portugal,2002,117261.2,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Portugal,2003,121659.7,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Portugal,2004,127958.9,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Portugal,2005,135431.8,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Portugal,2006,141166.1,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Portugal,2007,148209.5,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Portugal,2008,153982.0,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Portugal,2009,150968.1,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Portugal,2010,155461.6,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Portugal,2011,150792.7,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Portugal,2012,142820.5,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Portugal,2013,143741.5,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Portugal,2014,146353.3,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Portugal,2015,149472.4,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Portugal,2016,154293.1,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Portugal,2017,159293.3,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Portugal,2018,165752.5,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Portugal,2019,173085.8,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Portugal,2020,166008.9,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Portugal,2021,177182.6,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Portugal,2022,197671.8,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Portugal,2023,210053.0,e,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Romania,1995,23362.1,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Romania,1996,24613.7,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Romania,1997,26894.1,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Romania,1998,33143.8,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Romania,1999,30017.1,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Romania,2000,34779.2,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Romania,2001,38354.3,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Romania,2002,40666.5,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Romania,2003,43216.7,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Romania,2004,51294.6,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Romania,2005,69209.6,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Romania,2006,82316.5,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Romania,2007,105611.0,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Romania,2008,116935.4,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Romania,2009,99202.5,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Romania,2010,101980.5,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Romania,2011,108036.0,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Romania,2012,109294.4,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Romania,2013,108138.8,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Romania,2014,113191.7,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Romania,2015,120739.6,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Romania,2016,129634.7,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Romania,2017,146324.8,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Romania,2018,166226.4,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Romania,2019,179716.2,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Romania,2020,177299.7,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Romania,2021,192278.2,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Romania,2022,225219.2,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Romania,2023,256290.3,p,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Sweden,1993,142086.9,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Sweden,1994,146951.8,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Sweden,1995,150128.5,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Sweden,1996,170287.3,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Sweden,1997,174124.9,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Sweden,1998,176257.8,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Sweden,1999,188554.2,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Sweden,2000,207506.3,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Sweden,2001,196126.4,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Sweden,2002,207905.6,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Sweden,2003,217351.3,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Sweden,2004,223423.4,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Sweden,2005,227773.6,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Sweden,2006,238098.9,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Sweden,2007,250725.8,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Sweden,2008,249828.9,,
ESTAT:NAMA_10_GDP(1.0),17/02/25 23:00:00,Annual,"Current prices, million euro",Final consumption expenditure,Sweden,2009,233465.5,,
